"filename", "language", "HTML", "CSS", "XML", "JSON", "JavaScript", "Markdown", "comment", "blank", "total"
"/Users/mazalov/Desktop/ПрагматикаЮГ/PragmaticUg/src/scripts/tekc/tekcexterior.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 2, 9
"/Users/mazalov/Desktop/ПрагматикаЮГ/PragmaticUg/src/scripts/tekc/tekcinterior.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 3, 10
"/Users/mazalov/Desktop/ПрагматикаЮГ/PragmaticUg/src/scripts/tikkurilasymphony/tikkurilasymphony.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 3, 10
"/Users/mazalov/Desktop/ПрагматикаЮГ/PragmaticUg/src/scripts/universal-function/colorCatalog.js", "JavaScript", 0, 0, 0, 0, 143, 0, 31, 37, 211
"/Users/mazalov/Desktop/ПрагматикаЮГ/PragmaticUg/src/styles/global.css", "CSS", 0, 69, 0, 0, 0, 0, 0, 10, 79
"/Users/mazalov/Desktop/ПрагматикаЮГ/PragmaticUg/src/styles/styles.css", "CSS", 0, 124, 0, 0, 0, 0, 0, 22, 146
"/Users/mazalov/Desktop/ПрагматикаЮГ/PragmaticUg/src/styles/variables.css", "CSS", 0, 20, 0, 0, 0, 0, 1, 4, 25
"/Users/mazalov/Desktop/ПрагматикаЮГ/PragmaticUg/src/tekcexterior.html", "HTML", 618, 0, 0, 0, 0, 0, 12, 27, 657
"/Users/mazalov/Desktop/ПрагматикаЮГ/PragmaticUg/src/tekcinterior.html", "HTML", 619, 0, 0, 0, 0, 0, 12, 27, 658
"/Users/mazalov/Desktop/ПрагматикаЮГ/PragmaticUg/src/tikkurilasymphony.html", "HTML", 610, 0, 0, 0, 0, 0, 12, 27, 649
"/Users/mazalov/Desktop/ПрагматикаЮГ/PragmaticUg/src/vendor/fonts.css", "CSS", 0, 16, 0, 0, 0, 0, 0, 2, 18
"/Users/mazalov/Desktop/ПрагматикаЮГ/PragmaticUg/src/vendor/normalize.css", "CSS", 0, 146, 0, 0, 0, 0, 131, 75, 352
"Total", "-", 18574, 3312, 5752, 99649, 1146, 149, 669, 1510, 130761
